Date;	P
1936-10-18;0.0
1936-10-19;0.0
1936-10-20;0.0
1936-10-21;0.0
1936-10-22;0.0
1936-10-23;0.0
1936-10-24;0.0
1936-10-25;0.0
1936-10-26;0.0
1936-10-27;0.0
1936-10-28;2.5
1936-10-29;5.4
1936-10-30;6.6
1936-10-31;0.0
1936-11-01;0.0
1936-11-02;0.0
1936-11-03;0.0
1936-11-04;0.0
1936-11-05;0.0
1936-11-06;15.6
1936-11-07;0.0
1936-11-08;0.0
1936-11-09;1.9
1936-11-10;0.0
1936-11-11;13.5
1936-11-12;0.5
1936-11-13;5.4
1936-11-14;0.0
1936-11-15;12.5
1936-11-16;34.7
1936-11-17;0.0
1936-11-18;2.3
1936-11-19;0.0
1936-11-20;0.0
1936-11-21;0.0
1936-11-22;0.0
1936-11-23;0.0
1936-11-24;0.0
1936-11-25;0.0
1936-11-26;0.5
1936-11-27;0.0
1936-11-28;1.5
1936-11-29;9.4
1936-11-30;5.9
1936-12-01;0.0
1936-12-02;0.0
1936-12-03;0.0
1936-12-04;0.0
1936-12-05;0.0
1936-12-06;0.0
1936-12-07;0.0
1936-12-08;0.0
1936-12-09;0.0
1936-12-10;0.0
1936-12-11;0.0
1936-12-12;0.0
1936-12-13;0.0
1936-12-14;0.0
1936-12-15;0.0
1936-12-16;0.0
1936-12-17;17.6
1936-12-18;6.4
1936-12-19;0.0
1936-12-20;0.0
1936-12-21;0.0
1936-12-22;0.0
1936-12-23;0.0
1936-12-24;0.0
1936-12-25;0.0
1936-12-26;21.3
1936-12-27;0.0
1936-12-28;0.0
1936-12-29;0.0
1936-12-30;0.0
1936-12-31;0.0
1937-01-01;0.0
1937-01-02;3.4
1937-01-03;1.4
1937-01-04;0.5
1937-01-05;0.0
1937-01-06;0.0
1937-01-07;0.0
1937-01-08;0.0
1937-01-09;0.0
1937-01-10;0.0
1937-01-11;0.0
1937-01-12;0.0
1937-01-13;0.0
1937-01-14;0.0
1937-01-15;0.0
1937-01-16;0.0
1937-01-17;0.0
1937-01-18;0.0
1937-01-19;0.0
1937-01-20;0.0
1937-01-21;0.0
1937-01-22;0.0
1937-01-23;0.0
1937-01-24;0.0
1937-01-25;0.0
1937-01-26;0.0
1937-01-27;0.0
1937-01-28;0.0
1937-01-29;0.0
1937-01-30;0.0
1937-01-31;0.0
1937-02-01;0.0
1937-02-02;0.0
1937-02-03;0.0
1937-02-04;0.0
1937-02-05;0.0
1937-02-06;0.0
1937-02-07;0.0
1937-02-08;0.0
1937-02-09;0.0
1937-02-10;3.9
1937-02-11;0.0
1937-02-12;0.0
1937-02-13;0.0
1937-02-14;0.0
1937-02-15;0.0
1937-02-16;0.0
1937-02-17;0.0
1937-02-18;0.0
1937-02-19;0.0
1937-02-20;0.0
1937-02-21;0.0
1937-02-22;0.0
1937-02-23;0.0
1937-02-24;0.0
1937-02-25;0.0
1937-02-26;4.5
1937-02-27;3.9
1937-02-28;0.0
1937-03-01;0.0
1937-03-02;0.0
1937-03-03;0.0
1937-03-04;0.0
1937-03-05;0.0
1937-03-06;0.0
1937-03-07;0.0
1937-03-08;0.0
1937-03-09;0.0
1937-03-10;0.0
1937-03-11;0.0
1937-03-12;0.0
1937-03-13;0.0
1937-03-14;0.0
1937-03-15;0.0
1937-03-16;0.0
1937-03-17;0.0
1937-03-18;0.0
1937-03-19;0.0
1937-03-20;0.0
1937-03-21;0.0
1937-03-22;0.0
1937-03-23;1.5
1937-03-24;2.1
1937-03-25;0.0
1937-03-26;0.0
1937-03-27;0.0
1937-03-28;0.0
1937-03-29;0.0
1937-03-30;0.0
1937-03-31;0.0
1937-04-01;0.0
1937-04-02;30.7
1937-04-03;0.0
1937-04-04;15.2
1937-04-05;0.0
1937-04-06;17.6
1937-04-07;1.3
1937-04-08;0.0
1937-04-09;0.0
1937-04-10;0.0
1937-04-11;6.2
1937-04-12;0.0
1937-04-13;0.0
1937-04-14;7.9
1937-04-15;0.0
1937-04-16;4.7
1937-04-17;0.0
1937-04-18;0.0
1937-04-19;0.0
1937-04-20;0.0
1937-04-21;0.0
1937-04-22;0.0
1937-04-23;6.9
1937-04-24;20.5
1937-04-25;5.8
1937-04-26;62.4
1937-04-27;4.3
1937-04-28;40.7
1937-04-29;20.5
1937-04-30;0.0
1937-05-01;0.0
1937-05-02;10.8
1937-05-03;0.0
1937-05-04;0.0
1937-05-05;0.0
1937-05-06;0.0
1937-05-07;0.0
1937-05-08;0.0
1937-05-09;10.2
1937-05-10;24.9
1937-05-11;8.3
1937-05-12;29.7
1937-05-13;15.8
1937-05-14;0.0
1937-05-15;21.7
1937-05-16;19.4
1937-05-17;17.5
1937-05-18;15.7
1937-05-19;18.1
1937-05-20;20.5
1937-05-21;24.7
1937-05-22;18.4
1937-05-23;0.0
1937-05-24;25.4
1937-05-25;4.9
1937-05-26;5.8
1937-05-27;10.3
1937-05-28;12.9
1937-05-29;14.7
1937-05-30;12.5
1937-05-31;5.0
1937-06-01;0.0
1937-06-02;0.0
1937-06-03;0.0
1937-06-04;0.0
1937-06-05;4.5
1937-06-06;0.0
1937-06-07;3.4
1937-06-08;0.0
1937-06-09;15.7
1937-06-10;0.0
1937-06-11;0.0
1937-06-12;15.5
1937-06-13;4.3
1937-06-14;21.1
1937-06-15;62.2
1937-06-16;0.0
1937-06-17;3.5
1937-06-18;0.0
1937-06-19;6.3
1937-06-20;6.7
1937-06-21;0.0
1937-06-22;11.9
1937-06-23;0.5
1937-06-24;2.7
1937-06-25;3.5
1937-06-26;0.0
1937-06-27;0.0
1937-06-28;0.0
1937-06-29;0.0
1937-06-30;0.0
1937-07-01;0.0
1937-07-02;14.8
1937-07-03;10.5
1937-07-04;18.8
1937-07-05;0.0
1937-07-06;0.0
1937-07-07;17.0
1937-07-08;44.0
1937-07-09;2.0
1937-07-10;21.5
1937-07-11;23.0
1937-07-12;5.8
1937-07-13;5.5
1937-07-14;0.0
1937-07-15;0.0
1937-07-16;0.0
1937-07-17;0.0
1937-07-18;0.0
1937-07-19;0.0
1937-07-20;0.0
1937-07-21;0.0
1937-07-22;13.2
1937-07-23;0.8
1937-07-24;9.5
1937-07-25;0.0
1937-07-26;5.2
1937-07-27;0.0
1937-07-28;7.5
1937-07-29;0.0
1937-07-30;0.0
1937-07-31;0.0
1937-08-01;32.8
1937-08-02;0.0
1937-08-03;0.0
1937-08-04;19.5
1937-08-05;4.0
1937-08-06;0.8
1937-08-07;0.0
1937-08-08;0.0
1937-08-09;16.2
1937-08-10;5.8
1937-08-11;0.0
1937-08-12;34.0
1937-08-13;15.0
1937-08-14;4.8
1937-08-15;13.2
1937-08-16;19.2
1937-08-17;3.5
1937-08-18;10.2
1937-08-19;2.8
1937-08-20;0.0
1937-08-21;0.0
1937-08-22;0.0
1937-08-23;15.5
1937-08-24;15.2
1937-08-25;0.0
1937-08-26;0.0
1937-08-27;38.0
1937-08-28;0.0
1937-08-29;10.8
1937-08-30;37.2
1937-08-31;1.5
1937-09-01;2.0
1937-09-02;12.3
1937-09-03;0.0
1937-09-04;12.2
1937-09-05;0.0
1937-09-06;7.5
1937-09-07;2.0
1937-09-08;0.0
1937-09-09;0.0
1937-09-10;0.0
1937-09-11;0.0
1937-09-12;0.0
1937-09-13;4.3
1937-09-14;5.5
1937-09-15;0.0
1937-09-16;0.0
1937-09-17;0.0
1937-09-18;5.0
1937-09-19;1.0
1937-09-20;19.3
1937-09-21;0.0
1937-09-22;4.7
1937-09-23;42.2
1937-09-24;0.0
1937-09-25;0.0
1937-09-26;12.5
1937-09-27;48.0
1937-09-28;45.0
1937-09-29;1.3
1937-09-30;26.2
1937-10-01;0.0
1937-10-02;0.0
1937-10-03;0.0
1937-10-04;0.0
1937-10-05;0.0
1937-10-06;33.5
1937-10-07;1.5
1937-10-08;2.8
1937-10-09;1.5
1937-10-10;0.0
1937-10-11;1.8
1937-10-12;2.5
1937-10-13;0.8
1937-10-14;0.0
1937-10-15;15.8
1937-10-16;6.2
1937-10-17;0.0
1937-10-18;13.5
1937-10-19;95.2
1937-10-20;0.0
1937-10-21;0.0
1937-10-22;0.0
1937-10-23;0.0
1937-10-24;0.0
1937-10-25;0.0
1937-10-26;0.0
1937-10-27;0.0
1937-10-28;0.0
1937-10-29;45.0
1937-10-30;2.0
1937-10-31;0.0
1937-11-01;3.0
1937-11-02;0.0
1937-11-03;6.0
1937-11-04;26.5
1937-11-05;0.0
1937-11-06;0.8
1937-11-07;16.7
1937-11-08;0.8
1937-11-09;0.5
1937-11-10;1.5
1937-11-11;0.0
1937-11-12;0.0
1937-11-13;0.0
1937-11-14;0.0
1937-11-15;12.2
1937-11-16;5.8
1937-11-17;6.5
1937-11-18;0.0
1937-11-19;0.0
1937-11-20;0.0
1937-11-21;2.7
1937-11-22;0.0
1937-11-23;0.0
1937-11-24;5.2
1937-11-25;0.0
1937-11-26;0.0
1937-11-27;0.0
1937-11-28;0.0
1937-11-29;0.0
1937-11-30;0.0
1937-12-01;0.0
1937-12-02;0.0
1937-12-03;3.8
1937-12-04;0.0
1937-12-05;0.0
1937-12-06;0.0
1937-12-07;0.0
1937-12-08;1.2
1937-12-09;0.2
1937-12-10;0.0
1937-12-11;0.0
1937-12-12;0.0
1937-12-13;0.0
1937-12-14;0.0
1937-12-15;0.0
1937-12-16;0.0
1937-12-17;0.0
1937-12-18;0.0
1937-12-19;0.0
1937-12-20;0.0
1937-12-21;0.0
1937-12-22;0.0
1937-12-23;0.0
1937-12-24;0.0
1937-12-25;0.0
1937-12-26;0.0
1937-12-27;0.0
1937-12-28;0.0
1937-12-29;0.0
1937-12-30;0.0
1937-12-31;0.0
1938-01-01;0.0
1938-01-02;0.0
1938-01-03;0.0
1938-01-04;0.0
1938-01-05;0.0
1938-01-06;0.0
1938-01-07;0.0
1938-01-08;0.0
1938-01-09;0.0
1938-01-10;0.0
1938-01-11;0.0
1938-01-12;0.0
1938-01-13;0.0
1938-01-14;0.0
1938-01-15;0.0
1938-01-16;0.0
1938-01-17;0.0
1938-01-18;0.0
1938-01-19;0.0
1938-01-20;0.0
1938-01-21;0.0
1938-01-22;0.0
1938-01-23;0.0
1938-01-24;0.0
1938-01-25;0.0
1938-01-26;0.0
1938-01-27;0.0
1938-01-28;0.0
1938-01-29;0.0
1938-01-30;0.0
1938-01-31;2.0
1938-02-01;0.0
1938-02-02;28.0
1938-02-03;0.5
1938-02-04;6.0
1938-02-05;0.0
1938-02-06;0.0
1938-02-07;0.0
1938-02-08;0.0
1938-02-09;0.0
1938-02-10;0.0
1938-02-11;0.0
1938-02-12;0.0
1938-02-13;0.0
1938-02-14;0.0
1938-02-15;0.0
1938-02-16;0.0
1938-02-17;0.0
1938-02-18;0.0
1938-02-19;0.0
1938-02-20;0.0
1938-02-21;0.0
1938-02-22;0.0
1938-02-23;0.0
1938-02-24;0.0
1938-02-25;0.0
1938-02-26;0.0
1938-02-27;0.0
1938-02-28;0.0
1938-03-01;1.0
1938-03-02;2.0
1938-03-03;1.0
1938-03-04;0.0
1938-03-05;0.0
1938-03-06;0.0
1938-03-07;0.0
1938-03-08;0.0
1938-03-09;0.0
1938-03-10;0.0
1938-03-11;0.0
1938-03-12;0.0
1938-03-13;0.0
1938-03-14;0.0
1938-03-15;0.0
1938-03-16;0.0
1938-03-17;0.0
1938-03-18;0.0
1938-03-19;0.0
1938-03-20;0.0
1938-03-21;0.0
1938-03-22;0.0
1938-03-23;0.0
1938-03-24;0.0
1938-03-25;0.0
1938-03-26;0.0
1938-03-27;0.0
1938-03-28;0.0
1938-03-29;0.0
1938-03-30;0.0
1938-03-31;0.0
1938-04-01;0.0
1938-04-02;0.0
1938-04-03;0.0
1938-04-04;0.0
1938-04-05;0.0
1938-04-06;0.0
1938-04-07;0.0
1938-04-08;0.0
1938-04-09;0.0
1938-04-10;1.0
1938-04-11;0.0
1938-04-12;0.0
1938-04-13;12.5
1938-04-14;0.0
1938-04-15;0.0
1938-04-16;0.0
1938-04-17;0.0
1938-04-18;0.0
1938-04-19;0.0
1938-04-20;3.0
1938-04-21;0.0
1938-04-22;0.0
1938-04-23;0.0
1938-04-24;0.0
1938-04-25;37.0
1938-04-26;21.5
1938-04-27;0.0
1938-04-28;0.0
1938-04-29;0.0
1938-04-30;0.0
1938-05-01;0.0
1938-05-02;87.8
1938-05-03;13.0
1938-05-04;28.0
1938-05-05;13.5
1938-05-06;1.5
1938-05-07;6.0
1938-05-08;0.0
1938-05-09;3.0
1938-05-10;0.0
1938-05-11;0.0
1938-05-12;45.5
1938-05-13;1.5
1938-05-14;13.0
1938-05-15;3.6
1938-05-16;0.0
1938-05-17;10.5
1938-05-18;64.2
1938-05-19;4.5
1938-05-20;3.2
1938-05-21;2.5
1938-05-22;8.5
1938-05-23;5.5
1938-05-24;0.0
1938-05-25;0.0
1938-05-26;0.0
1938-05-27;0.0
1938-05-28;2.3
1938-05-29;0.0
1938-05-30;7.0
1938-05-31;1.7
1938-06-01;0.0
1938-06-02;0.0
1938-06-03;0.0
1938-06-04;0.0
1938-06-05;0.0
1938-06-06;0.0
1938-06-07;9.5
1938-06-08;0.0
1938-06-09;12.8
1938-06-10;2.2
1938-06-11;23.8
1938-06-12;9.5
1938-06-13;2.0
1938-06-14;0.0
1938-06-15;0.0
1938-06-16;0.0
1938-06-17;81.0
1938-06-18;26.7
1938-06-19;32.5
1938-06-20;1.2
1938-06-21;5.3
1938-06-22;5.0
1938-06-23;0.0
1938-06-24;2.0
1938-06-25;0.0
1938-06-26;0.0
1938-06-27;0.0
1938-06-28;8.3
1938-06-29;5.2
1938-06-30;0.0
1938-07-01;0.0
1938-07-02;0.0
1938-07-03;9.5
1938-07-04;62.2
1938-07-05;0.0
1938-07-06;0.0
1938-07-07;0.0
1938-07-08;8.5
1938-07-09;15.5
1938-07-10;0.0
1938-07-11;0.0
1938-07-12;11.8
1938-07-13;0.0
1938-07-14;3.7
1938-07-15;29.5
1938-07-16;7.3
1938-07-17;4.2
1938-07-18;0.0
1938-07-19;5.5
1938-07-20;2.3
1938-07-21;7.2
1938-07-22;0.0
1938-07-23;0.0
1938-07-24;0.0
1938-07-25;0.0
1938-07-26;1.5
1938-07-27;0.0
1938-07-28;0.0
1938-07-29;0.0
1938-07-30;0.0
1938-07-31;0.0
1938-08-01;0.0
1938-08-02;0.0
1938-08-03;0.0
1938-08-04;0.0
1938-08-05;9.3
1938-08-06;3.5
1938-08-07;0.0
1938-08-08;0.0
1938-08-09;1.5
1938-08-10;4.0
1938-08-11;0.0
1938-08-12;0.0
1938-08-13;0.0
1938-08-14;0.0
1938-08-15;0.0
1938-08-16;5.7
1938-08-17;0.0
1938-08-18;0.0
1938-08-19;2.0
1938-08-20;17.0
1938-08-21;0.0
1938-08-22;0.0
1938-08-23;0.0
1938-08-24;11.0
1938-08-25;0.0
1938-08-26;0.0
1938-08-27;0.0
1938-08-28;9.0
1938-08-29;0.8
1938-08-30;0.0
1938-08-31;18.5
1938-09-01;28.5
1938-09-02;3.5
1938-09-03;8.0
1938-09-04;4.3
1938-09-05;0.0
1938-09-06;0.0
1938-09-07;0.0
1938-09-08;0.0
1938-09-09;0.0
1938-09-10;13.5
1938-09-11;15.7
1938-09-12;0.0
1938-09-13;0.0
1938-09-14;17.0
1938-09-15;0.0
1938-09-16;23.5
1938-09-17;0.0
1938-09-18;0.0
1938-09-19;0.0
1938-09-20;0.0
1938-09-21;0.0
1938-09-22;1.0
1938-09-23;19.5
1938-09-24;0.0
1938-09-25;0.0
1938-09-26;1.7
1938-09-27;0.0
1938-09-28;23.8
1938-09-29;0.0
1938-09-30;22.0
1938-10-01;50.0
1938-10-02;4.0
1938-10-03;2.0
1938-10-04;60.2
1938-10-05;37.5
1938-10-06;19.0
1938-10-07;48.3
1938-10-08;13.7
1938-10-09;0.0
1938-10-10;0.0
1938-10-11;0.0
1938-10-12;0.0
1938-10-13;8.8
1938-10-14;25.0
1938-10-15;3.2
1938-10-16;7.0
1938-10-17;0.0
1938-10-18;0.0
1938-10-19;0.0
1938-10-20;1.8
1938-10-21;41.0
1938-10-22;0.0
1938-10-23;0.0
1938-10-24;0.0
1938-10-25;0.0
1938-10-26;0.0
1938-10-27;0.0
1938-10-28;0.0
1938-10-29;38.3
1938-10-30;0.0
1938-10-31;0.0
1938-11-01;19.8
1938-11-02;0.0
1938-11-03;18.5
1938-11-04;0.0
1938-11-05;0.0
1938-11-06;0.0
1938-11-07;0.0
1938-11-08;0.0
1938-11-09;0.0
1938-11-10;0.0
1938-11-11;0.0
1938-11-12;0.0
1938-11-13;0.0
1938-11-14;0.0
1938-11-15;0.0
1938-11-16;0.0
1938-11-17;0.0
1938-11-18;0.0
1938-11-19;0.0
1938-11-20;0.0
1938-11-21;0.0
1938-11-22;0.0
1938-11-23;0.0
1938-11-24;0.0
1938-11-25;0.0
1938-11-26;0.0
1938-11-27;0.0
1938-11-28;0.0
1938-11-29;0.0
1938-11-30;0.0
1938-12-01;0.0
1938-12-02;0.0
1938-12-03;0.0
1938-12-04;0.0
1938-12-05;0.0
1938-12-06;0.0
1938-12-07;0.0
1938-12-08;1.8
1938-12-09;0.0
1938-12-10;0.0
1938-12-11;1.0
1938-12-12;0.0
1938-12-13;0.0
1938-12-14;0.0
1938-12-15;0.0
1938-12-16;1.5
1938-12-17;0.0
1938-12-18;0.0
1938-12-19;0.0
1938-12-20;0.0
1938-12-21;0.0
1938-12-22;0.0
1938-12-23;0.0
1938-12-24;0.0
1938-12-25;0.0
1938-12-26;0.0
1938-12-27;0.0
1938-12-28;0.0
1938-12-29;0.0
1938-12-30;0.0
1938-12-31;0.0
